finding_id,severity,category,url,url_family,status_code,indexability,canonical,title,description,h1,inlinks,sitemap,issue,evidence,decision_type,recommended_action
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-ssha.html,usa_uae,200,True,https://i-seo.su/services/seo/prodvizhenie-v-ssha.html,Заказать SEO-продвижение сайта компании в США | INTLSEO,"Продвигаем сайты в США в топ Google. Работа с англоязычной семантикой, локальными справочниками и учетом конкуренции ниши. Бесплатный аудит и стратегия.",SEO-продвижение сайта в США,0,False,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/services/seo/prodvizhenie-v-oae.html,usa_uae,200,True,https://i-seo.su/services/seo/prodvizhenie-v-oae.html,Заказать SEO-продвижение сайта компании в ОАЭ | INTLSEO,Продвигаем сайты в ОАЭ на арабском и английском языках. Учитываем конкуренцию Дубая и других эмиратов. Бесплатный аудит и понятная стратегия работы.,SEO-продвижение сайта в ОАЭ,0,False,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/webinar-seo-podryadchik.html,webinar,200,True,https://i-seo.su/webinar-seo-podryadchik.html,Вебинар «Как выбрать подрядчика в SEO и не ошибиться?» | INTLSEO,"Бесплатный вебинар Никиты Швакова о выборе SEO-подрядчика. 10 сентября 2026 в 19:00 МСК. Разберем критерии выбора агентства, риски и реальные результаты SEO.",Как выбрать подрядчика в SEO и не ошибиться?,0,False,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/aaa-limo.html,static,200,True,,SEO Кейс AAA limo - Аренда лимузинов США | INTLSEO,"Задача заключалась в увеличении видимости в поисковых системах и привлечении большего числа заказов. Мы оптимизировали контент, улучшили технические параметры сайта и параллельно запустили рекламу Google Ads усилили маркетинговые стратегии, что позволило существенно повысить позиции и привлечь новых клиентов.",Аренда лимузинов США AAA limo,39,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/agran.html,static,200,True,,SEO Кейс производителя кровельных материалов | INTLSEO,"Целью было повышение видимости в поисковых системах и увеличение числа заявок через сайт. Мы оптимизировали контент, улучшили технические аспекты сайта и внедрили стратегии по улучшению внешних ссылок, что значительно увеличило количество клиентов.",Производитель кровельных материалов,38,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/altexa.html,static,200,True,,SEO Кейс Altexa - Юридическая компания | INTLSEO,"Юридическая компания Altexa — задача заключалась в росте видимости и количества обращений через сайт. Мы провели техническую оптимизацию, улучшили контент и внедрили стратегии по увеличению количества внешних ссылок, что дало отличный результат.",Юридическая компания Altexa,39,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/aqua-house.html,static,200,True,,SEO Кейс Online-магазина фильтров для воды | INTLSEO,"Интернет-магазин фильтров для воды — задача заключалась в увеличении количества заказов и улучшении видимости в поисковых системах по Москве. Мы провели оптимизацию сайта, улучшили структуру и контент.",Интернет-магазин фильтров для воды,38,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/aviasolution.html,static,200,True,,SEO Кейс Aviasolution - Поставщик авиазапчастей | INTLSEO,"Aviasolution — компания, занимающаяся поставкой авиазапчастей, обратилась к нам с задачей улучшить свою видимость в поисковых системах по всей России и увеличить количество заказов. Мы оптимизировали сайт, внедрили стратегии контент-маркетинга и SEO-продвижения, что позволило компании значительно повысить свои позиции и привлечь новых клиентов.",Поставщик авиазапчастей Aviasolution,38,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/belkhoum.html,static,200,True,,SEO Кейс Online-магазина мебели из Белорусии | INTLSEO,"Интернет-магазин белорусской мебели Belhome поставил задачу увеличить количество заказов и улучшить видимость в поисковых системах по Москве. Для достижения этой цели мы оптимизировали сайт, настроили обновление ассортимента и цен, настроили выгрузку товаров на маркет-плейсы.",Интернет-магазин белорусской мебели,38,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/corsini.html,static,200,True,,SEO Кейс Corsini - Online-магазин бытовой техники | INTLSEO,"Широкий ассортимент качественной бытовой техники от Corsini и удобство покупок делают магазин привлекательным для покупателей. Мы оптимизировали сайт, настроили выгрузку товаров в Яндекс Маркет и обеспечили интернет-мегазин трафиком.",Online-магазин бытовой техники corsini,38,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/driveavenue.html,static,200,True,,Кейс: сайт автосалона Drive Avenue | INTLSEO,Для улучшения видимости в поиске и ривлечения трафика мы оптимизировали сайт и разработали эффективные маркетинговые стратегии.,Автосалон Drive Avenue,21,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
IMG-ALT,LOW,IMAGES,https://i-seo.su/cases/drnicole.html,static,200,True,,SEO Кейс Asteri Healing Arts - Доктор натуропат (США) | INTLSEO,"Проект Asteri Healing Arts, созданный доктором-натуропатом Николь Шустерман в США, пришел к нам за сайтом и сопровожлдением. Благодаря такой стратегии он начал получать траффик со второго месяца. Также наши усилия были направлены на разработку эффективных маркетинговых стратегий.",Доктор натуропат Asteri Healing Arts,39,True,Pages with multiple images missing/empty alt,count=464,REVIEW,Add alt for content images; decorative empty may be OK
